'Index Name', 'Run', 'Phase', 'Population', 'Load Elapsed', 'COMPLETE Elapsed', 'COMPLETE Count', 'HIGHCARD Elapsed', 'HIGHCARD Count', 'LOWCARD Elapsed', 'LOWCARD Count'
'Bloofi','Reference', 2,'Delete',1000,8642439,0.018046276,3,0.04055864,0,0.041777698,0
'Bloofi','Reference', 3,'Query',1000,8556491,0.025764210000000003,22,0.017879227,22278,0.039495226,59685
'Bloofi','Reference', 3,'Delete',1000,8556491,0.018006741,3,0.038071992,0,0.042315141,0
'Bloofi','Reference', 4,'Query',1000,8733786,0.025523783,22,0.019926515000000002,22278,0.028180367,59685
'Bloofi','Reference', 4,'Delete',1000,8733786,0.018171851000000003,3,0.038929534,0,0.042432617000000006,0
'Bloofi','Reference', 0,'Query',10000,118626143,0.132477711,530,0.126578076,165870,0.16170146200000002,767607
'Bloofi','Reference', 0,'Delete',10000,118626143,0.121203503,22,0.25604214200000003,2,0.32468752700000003,2
'Bloofi','Reference', 1,'Query',10000,140749584,0.134952016,530,0.17410293400000001,165870,0.16440838900000002,767607
'Bloofi','Reference', 1,'Delete',10000,140749584,0.121595331,22,0.343282607,2,0.382239113,2
'Bloofi','Reference', 2,'Query',10000,173377014,0.134205801,530,0.165014044,165870,0.16332911,767607
'Bloofi','Reference', 2,'Delete',10000,173377014,0.121234346,22,0.341053472,2,0.384481181,2
'Bloofi','Reference', 3,'Query',10000,118478641,0.135103731,530,0.12584491,165870,0.16074738400000002,767607
'Bloofi','Reference', 3,'Delete',10000,118478641,0.11757377100000001,22,0.347620407,2,0.356655641,2
'Bloofi','Reference', 4,'Query',10000,117062311,0.09496067000000001,530,0.12363327,165870,0.163633504,767607
'Bloofi','Reference', 4,'Delete',10000,117062311,0.129748053,22,0.344928926,2,0.33065177700000004,2
'Bloofi','Reference', 0,'Query',100000,950073779,1.2390390580000001,23764,2.526260841,2507517,3.078137009,14508171
'Bloofi','Reference', 0,'Delete',100000,950073779,1.419126684,112,4.294941773000001,2,5.36689575,2
'Bloofi','Reference', 1,'Query',100000,950643511,1.619880436,23764,1.7295535880000001,2507517,3.4878815050000003,14508171
'Bloofi','Reference', 1,'Delete',100000,950643511,1.4330889150000001,112,4.112525258000001,2,5.907060979000001,2
'Bloofi','Reference', 2,'Query',100000,947992414,1.153446664,23764,1.811599438,2507517,3.168891093,14508171
'Bloofi','Reference', 2,'Delete',100000,947992414,1.485323664,112,4.323588893,2,5.476982458,2
'Bloofi','Reference', 3,'Query',100000,947230157,1.3065008790000001,23764,1.724482029,2507517,2.8329780060000003,14508171
'Bloofi','Reference', 3,'Delete',100000,947230157,1.778145413,112,5.480290131,2,5.3757263570000005,2
'Bloofi','Reference', 4,'Query',100000,958710932,1.9828670990000001,23764,1.7676059970000002,2507517,2.848230446,14508171
'Bloofi','Reference', 4,'Delete',100000,958710932,1.393551082,112,4.682115844,2,6.017107534,2
'Bloofi','Reference', 0,'Query',1000000,12593794697,21.590032724,212576,28.330697505000003,13013419,35.962196132,120373308
'Bloofi','Reference', 0,'Delete',1000000,12593794697,11.229964676,1000,41.50467823,13,49.962630577000006,21
'Bloofi','Reference', 1,'Query',1000000,13692159722,20.533401552,212576,28.716519064000003,13013419,35.758624414,120373308
'Bloofi','Reference', 1,'Delete',1000000,13692159722,11.454677779,1000,42.044580888000006,13,50.234633577000004,21
'Bloofi','Reference', 2,'Query',1000000,13479839763,20.543391229,212576,27.852976230000003,13013419,35.060130592,120373308
'Bloofi','Reference', 2,'Delete',1000000,13479839763,12.097761362,1000,42.438733468,13,49.80974848,21
'Bloofi','Reference', 3,'Query',1000000,12897198842,20.808582357000002,212576,29.551157344000003,13013419,34.963975599,120373308
'Bloofi','Reference', 3,'Delete',1000000,12897198842,11.095559987000001,1000,41.598512097000004,13,49.927974763,21
'Bloofi','Reference', 4,'Query',1000000,13607864049,20.526025229000002,212576,27.821463255,13013419,34.615649439,120373308
